mno_cattle_kill_2|Deux.
mno_cattle_kill_3|Trois.
mno_cattle_kill_4|Quatre.
mno_cattle_kill_5|Cinq.
menu_arena_duel_fight|Votre adversaire et vous vous apprêtez à vous battre en duel.
menu_simple_encounter|{s2} Vous avez {reg10} soldat(s) aptes à combattre les {reg11} soldat(s) ennemies.
mno_encounter_attack|Charger l'ennemi.
mno_encounter_order_attack|Donner l'ordre à vos soldats d'attaquer sans vous.
mno_encounter_leave|Quitter.
mno_encounter_retreat|Se retirer. Laisser certains soldats pour couvrir votre retraite.
mno_encounter_surrender|Se rendre.
menu_encounter_retreat_confirm|En tant que membre du groupe détenant le niveau le plus élevé de la compétence Tactiques, ({reg2}), {reg3?vous concevez :{s3} conçoit} un plan qui vous permettra, à vous et à vos hommes, de vous enfuir sains et saufs, mais vous devrez abandonner {reg4} soldats pour empêcher l'ennemi de vous pourchasser. 
mno_leave_behind|Continuer. Le sacrifice de ces hommes sauvera les autres.
mno_dont_leave_behind|Non. Nous n'abandonnerons personne.
menu_encounter_retreat|Vous demandez à {reg4} de vos hommes de résister à l'ennemi pendant que vous battez en retraite avec le reste du groupe.
menu_order_attack_begin|Vos soldats se préparent à attaquer l'ennemi.
mno_order_attack_begin|Donner l'ordre de lancer l'attaque.
mno_call_back|Rappeler les.
menu_order_attack_2|{s4}^^Vos pertes : {s8}^^Pertes ennemies: {s9}
mno_order_attack_continue|Donner l'ordre à vos soldats de continuer l'attaque.
mno_order_retreat|Rappeler vos soldats.
menu_battle_debrief|{s11}^^Vos pertes :{s8}{s10}^^Pertes ennemies :{s9}
menu_total_victory|Vous ne devriez pas lire ceci... {s9}
menu_enemy_slipped_away|{s17}
menu_total_defeat|Vous ne devriez pas lire ceci...
menu_permanent_damage|{s0}
mno_s0|{s0}
menu_pre_join|Vous vous retrouvez au milieu d'une bataille entre les {s2} et les {s1}.Vous décidez de...
mno_pre_join_help_attackers|Vous mobiliser pour aider les {s2}.
mno_pre_join_help_defenders|Foncer pour venir en aide aux {s1}.
mno_pre_join_leave|Ne pas vous impliquer.
menu_join_battle|Vous aidez les {s2} à affronter les {s1}. Vous avez {reg10} soldat(s) aptes à combattre les {reg11} soldat(s) ennemies. 
mno_join_attack|Charger l'ennemi.
mno_join_order_attack|Donner l'ordre à vos soldats d'attaquer avec vos alliés tandis que vous restez en retrait.
mno_join_leave|Quitter les lieux.
menu_join_order_attack|{s4}^^Vos pertes : {s8}^^Pertes alliées : {s9}^^Pertes ennemies : {s10}
menu_zendar|Vous entrez le bourg de Zendar.
mno_zendar_enter| 
mno_zendar_enter_door|Vers le centre-ville du bourg.
mno_zendar_tavern| 
mno_zendar_tavern_door|Vers la taverne.
mno_zendar_merchant| 
mno_zendar_merchant_door|Vers le marchand.
mno_zendar_arena| 
mno_zendar_arena_door|Vers l'arène.
mno_town_1_leave| 
menu_salt_mine|Vous entrez dans une mine de sel.
mno_enter|Entrer
menu_four_ways_inn|Vous arrivez à l'auberge de la Croisée.
menu_test_scene|Vous entrez dans la scène de test.
menu_battlefields|Sélectionner un terrain...
mno_enter_f1|Terrain 1
mno_enter_f2|Terrain 2
mno_enter_f3|Terrain 3
mno_enter_f4|Terrain 4
mno_enter_f5|Terrain 5
menu_dhorak_keep|Vous entrez dans le donjon de Dhorak.
menu_join_siege_outside|{s1} a été assiégé par {s2}.
mno_approach_besiegers|Approcher le camp de siège.
mno_pass_through_siege|Franchir les lignes de siège et entrer dans {s1}.
menu_cut_siege_without_fight|Les assaillants vous laissent approcher les portes sans encombre.
menu_besiegers_camp_with_allies|{s1} est toujours assiégée, les bannières de {s2} flottent au-dessus du camp des assaillants, où vos hommes et vous êtes les bienvenus.
mno_talk_to_siege_commander| Demander une entrevue avec le commandant.
mno_join_siege_with_allies|Rejoindre le prochain assaut.
mno_join_siege_stay_back|Donner l'ordre à vos soldats de se joindre au prochain assaut sans vous.
menu_castle_outside|Vous êtes à l'extérieur de {s2}.{s11} {s3} {s4}
mno_approach_gates|Approcher des portes du château et héler le garde.
mno_town_sneak|Déguisez-vous et essayer de passer inaperçu dans la ville..
mno_castle_start_siege|Assiéger le {reg6?bourg : château}
mno_castle_leave|Quitter.
menu_castle_guard|Vous approchez la porte. Les hommes sur les remparts vous observent attentivement.
mno_request_shelter|Demander à entrer dans le château.
mno_request_meeting_commander|Demander une entrevue avec quelqu'un.
mno_guard_leave|Quitter.
menu_castle_entry_granted|Après un court instant, les gardes vous ouvrent les portes et autorisent votre groupe à entrer.
menu_castle_entry_denied|Le seigneur de ce château vous a interdit de pénétrer dans l'enceinte de ses murs et le sergent des gardes vous informe que ses hommes feront feu si vous approchez davantage.
menu_castle_meeting|Avec qui souhaitez-vous vous entretenir ?
mno_guard_meet_s5|{s5}.
mno_forget_it|Oublier ceci.
menu_castle_meeting_selected|Votre demande d'entrevue est transmise, et finalement {s6} apparaît dans la cour pour parler avec vous.
menu_castle_besiege|Vous assiégez {s1}. {s2} {s3}
mno_siege_request_meeting|Demander une entrevue avec le commandant du château.
mno_wait_24_hours|Attendre jusqu'à demain.
mno_castle_lead_attack|Menez vos soldats à l'attaque.
mno_attack_stay_back|Donnez l'ordre à vos soldats d'attaquer tandis que vous restez en retrait...
mno_build_ladders|Préparer les échelles pour attaquer les remparts.
mno_build_siege_tower|Construire une tour de siège.
mno_lift_siege|Abandonner le siège.
menu_siege_attack_meets_sally|Les défenseurs bondissent de nul part pour répondre à votre assaut. 
menu_castle_besiege_inner_battle|{s1}
menu_construct_ladders|En tant que membre du groupe détenant le niveau le plus élevé de la compétence Ingénierie ({reg2}), {reg3?vous estimez :{s3} estime} que cela prendra {reg4} heures pour construire assez d'échelles pour l'assaut. 
mno_build_ladders_cont|Faites le.
menu_construct_siege_tower|En tant que membre du groupe détenant le niveau le plus élevé de la compétence Ingénierie ({reg2}), {reg3?vous estimez :{s3} estime} que la construction d'une tour de siège prendra {reg4} heures.
mno_build_siege_tower_cont|Commencer à construire.
menu_castle_attack_walls_simulate|{s4}^^Vos pertes :{s8}^^Les pertes ennemies sont de : {s9}
menu_castle_attack_walls_with_allies_simulate|{s4}^^Vos pertes : {s8}^^Pertes alliées : {s9}^^Pertes ennemies : {s10}
menu_castle_taken_by_friends|Rien à voir ici.
menu_castle_taken|Grâce à la victoire de vos troupes sur {s3}, vous avez désormais la mainmise sur le {reg2?bourg:château}.{reg1? Vous pouvez y poster des troupes pour le défendre des ennemis qui risquent de tenter de le recapturer. Vous devez aussi indiquer si vous souhaitez conserver {reg2?le bourg:le château} pour vous-même ou le confier à un fidèle vassal… :}
menu_castle_taken_2|{s3} est tombé sous l'attaque de vos hommes et vous avez à présent le contrôle total du château. Il est temps d'envoyer un message à {s9} pour l'informer de votre victoire. {s5}
mno_castle_taken_claim|Demander {s3} comme récompense.
mno_castle_taken_claim_2|Demandez à ce que votre {épouse/époux} reçoive {s3} en guise de récompense.
mno_castle_taken_no_claim|Ne demander aucune récompense.
menu_requested_castle_granted_to_player|Vous recevez un message de votre suzerain, {s3}.^^ {reg4?Elle:Il} a décidé de vous accorder {s2}{reg3? et le village voisin de {s4}:}, ainsi que tous les titres et revenus qui en découlent, aussi longtemps que tiendra votre serment d'allégeance envers {reg4?elle:lui}.
menu_requested_castle_granted_to_player_husband|Vous recevez un message de votre suzerain, {s3}.^^ {reg4?Elle:Il} a décidé d'accorder {s2}{reg3? et le village voisin de {s4}:} à votre mari, {s7}.
menu_requested_castle_granted_to_another|Vous recevez un message de la part de votre monarque, {s3}. ^^ Je fus ravi d'entendre parler de vos valeureux efforts concernant la capture de {s2}.Votre victoire a rempli nos coeurs de joie. Vous m'avez également demandé de vous donner le contrôle du château, mais c'est une faveur à laquelle je ne peux répondre favorablement, puisque vous détenez déjà des propriétés dans mon royaume. À la place, je vous ai envoyé {reg6} deniers pour couvrir les dépenses de votre campagne, mais {s2} ira {s5}. 
mno_accept_decision|Accepter la décision.
menu_requested_castle_granted_to_another_female|Vous recevez un message de votre monarque, {s3}.^^ ""J'ai eu vent des exploits que vous avez accomplis lors de la capture de {s2}. Votre victoire a mis nos cœurs en joie. Vous m'avez également demandé d'accorder le titre de propriété du château à votre mari, mais il s'agit-là d'une faveur à laquelle je ne puis répondre favorablement, car votre époux possède déjà des propriétés dans mon royaume. Je vous ai envoyé {reg6} deniers pour couvrir vos dépenses de campagne et je vais confier {s2} à {s5}"". 
menu_leave_faction|Rompre votre serment constitue un acte grave. Votre seigneur peut vous condamner et vous confisquer vos terres ainsi que vos possessions. Cependant, si vous les rendez de votre plein gré, il se peut qu'il ne tienne pas compte de votre trahison et que vous ne subissiez pas de représailles.
mno_leave_faction_give_back|Renoncez au serment que vous avez prêté et abandonnez vos possessions.
mno_leave_faction_hold|Renoncez au serment que vous avez prêté pour régner sur vos propres terres, y compris {s2}.
mno_leave_faction_cancel|Rester loyal et accepter la décision.
menu_give_center_to_player|Votre seigneur vous propose d'agrandir vos fiefs ! {s1} vous fait savoir qu'il est disposé à vous céder {s2} en guise de paiement pour vos loyaux services, en plus de vos propres possessions. Quelle est votre réponse ? 
mno_give_center_to_player_accept|Accepter l'offre.
mno_give_center_to_player_reject|Rejeter l'offre. Vous n'avez aucun intérêt à détenir {s2}.
menu_give_center_to_player_2|Lors d'une brève cérémonie, vous avez été officiellement déclaré nouveau seigneur de {s2}{reg3? et du village {s4}qui lui est rattaché:}. {reg3?Ils constitueront:Il constituera} une bonne partie de l'ensemble de vos fiefs. Vous pouvez à présent réclamer vos rentes et revenus provenant de vos propriétés personnelles, détacher des soldats de la populace et gérer les terres à votre convenance. Cependant, il vous appartient également de défendre votre fief et ses habitants des attaques ainsi que de faire respecter les règles de lois et d'ordre.
menu_oath_fulfilled|Vous êtes sous contrat avec {s1} et vous devez le servir pendant une certaine période. Votre contrat est à présent arrivé à terme. Que désirez-vous faire ?
mno_renew_oath|Renouveler votre contrat avec {s1} pour un autre mois.
mno_dont_renew_oath|Libérez-vous de vos obligations.
menu_siege_started_defender|{s1} lance un assaut contre les remparts de {s2}. Vous avez {reg10} soldat(s) aptes à combattre les {reg11} soldat(s) ennemies. Vous décidez de...
mno_siege_defender_join_battle|Rejoindre la bataille.
mno_siege_defender_troops_join_battle|Donner l'ordre à vos soldats de se joindre à la bataille sans vous.
menu_siege_join_defense|{s4}^^Vos pertes : {s8}^^Pertes alliées : {s9}^^Pertes ennemies : {s10}
menu_enter_your_own_castle|Alors que vous vous approchez, vous êtes repéré par les gardes du château, qui vous souhaitent la bienvenue et ouvrent les portes pour leur {seigneur/dame}.  
menu_village|{s10}{s11}{s6}{s7}
mno_village_manage|Gérer ce village.
mno_recruit_volunteers|Recruter des volontaires.
mno_village_center|Se rendre dans le centre du village.
mno_village_center_door|Vers le centre du village.
mno_village_buy_food|Acheter des provisions auprès des paysans.
mno_village_attack_bandits|Attaquer les bandits.
mno_village_wait|Attendre ici un moment.
mno_collect_taxes_qst|{reg5?Continuer de collecter les impôts:Collecter les impôts} dûs à {s1}.
mno_train_peasants_against_bandits_qst|Entraîner les paysans.
mno_village_hostile_action|Entreprendre une action hostile.
mno_village_leave|Quitter...
menu_village_hostile_action|Quelle action souhaitez-vous entreprendre ?
mno_village_take_food|Forcer les paysans à vous donner des provisions.
mno_village_steal_cattle|Voler le bétail.
mno_village_loot|Pillez le village et rasez-le.
menu_recruit_volunteers|{s18}
mno_continue_not_enough_gold|Je n'ai pas assez d'argent...
mno_recruit_them|Les recruter pour ({reg6} deniers).
menu_village_hunt_down_fugitive_defeated|Un coup violent assené par un prisonnier vous envoie au sol, votre vision se trouble et s'assombrit. Le temps s'écoule. Lorsque vous ouvrez à nouveau les yeux, vous réalisez que vous avez été battu et couvert de sang, mais vous ne mourrez heureusement pas de vos blessures.
menu_village_infest_bandits_result|{s9}
menu_village_infestation_removed|Dans une bataille digne d'une chanson, vous et vos hommes chassez les bandits du village, le mettant à l'abri du danger une fois de plus. Les villageois n'ont plus beaucoup à offrir en terme de richesse après leur calvaire, toutefois ils vous offrent tout ce qu'ils peuvent trouver.  
mno_village_bandits_defeated_accept|Prendre ce qui vous revient de droit.
mno_village_bandits_defeated_cont|Refuser, déclarant qu'ils ont davantage besoin de ces objets que vous.
menu_center_manage|{s19}^{reg6?^^Vous construisez actuellement {s7}. La construction sera achevée dans {reg8} jour(s) {reg9?s:}.:}
mno_center_build_manor|Construire un domaine.
mno_center_build_fish_pond|Construire un moulin.
mno_center_build_watch_tower|Construire une tour de guet.
mno_center_build_school|Construire une école.
mno_center_build_messenger_post|Construire un poste de messager.
mno_center_build_prisoner_tower|Construire une tour de prisonnier.
menu_center_improve|{s19} En tant que membre du groupe détenant le niveau le plus élevé de la compétence Ingénierie ({reg2}), {reg3?vous estimez :{s3} estime} que la construction de {s4} vous coûtera {reg5} deniers et prendra {reg6} jour(s).
mno_improve_cont|Continuer.
mno_improve_not_enough_gold|Je n'ai pas assez d'argent pour cela.
menu_town_bandits_failed|{s4} {s5}
menu_town_bandits_succeeded|Les bandits tombent devant vous comme le blé sous une faux ! Vous vous retrouvez rapidement seul dans les rues tandis que la plupart de vos assaillants gisent par terre inconscients, morts ou mourants. En fouillant les corps, vous trouvez une bourse qui doit avoir appartenu à l'une des précédentes victimes de ces brutes. Ou peut-être, elle fut donnée par quelqu'un qui voulait s'assurer que vous passiez de vie à trépas.   
menu_village_steal_cattle_confirm|En tant que membre du groupe détenant le niveau le plus élevé de la compétence Pillage ({reg2}), {reg3?vous estimez :{s1} estime} que vous pouvez voler pas moins de {reg4} têtes du troupeau de ce village.
mno_village_steal_cattle_confirm|Continuer.
menu_village_steal_cattle|{s1}
menu_village_take_food_confirm|Il sera difficile de forcer les paysans à vous donnez leurs précieuses provisions en les menaçant. Vous pensez qu'il vous faudra au moins une heure.
mno_village_take_food_confirm|Continuer.
menu_village_take_food|Les villageois vous ont remis à contre-cœur ce qu'ils possédaient.
mno_take_supplies|Prendre les provisions.
mno_let_them_keep_it|Laissez-les prendre ceci.
menu_village_start_attack|Certains des villageois en colère saisissent leurs outils et se préparent à la résistance. On dirait que vous allez avoir une bataille sur les bras si vous continuez.
mno_village_raid_attack|Les charger.
mno_village_raid_leave|Laisser ce village en paix.
menu_village_loot_no_resist|Les villageois présents sont peu nombreux et effrayés ; ils vont rapidement se disperser et vous dépasser. Le village est à votre merci. 
menu_village_loot_complete|Vos hommes ont mis à sac le village sur vos ordres, pillant tout ce qu'ils trouvent avant de mettre le feu aux bâtiments avec leur torche. Les pièces et les objets de valeurs qui sont trouvés vous rapportent {reg1} deniers. 
menu_village_loot_defeat|Combattant avec courage et détermination, les villageois parviennent à s'unir et à expulser vos forces.
menu_village_loot_continue|Voulez-vous continuer à piller ce village ?
mno_disembark_yes|Oui.
mno_disembark_no|Non.
menu_close|Rien.
menu_town|{s10}{s11}{s12}{s13}
mno_castle_castle|Se rendre à la grande salle {s1}.
mno_castle_castle_door|Vers le château.
mno_join_tournament|Rejoindre le tournoi.
mno_town_castle|Se rendre au château {s1}.
mno_town_castle_door|Vers le château.
mno_town_center|Se promener dans les rues.
mno_town_center_door|Vers le centre du bourg.
mno_town_tavern|Visiter la taverne.
mno_town_tavern_door|Vers la taverne.
mno_town_merchant|Parler avec le marchand.
mno_town_merchant_door|Vers la boutique.
mno_town_arena|Entrer dans l'arène.
mno_town_arena_door|Vers l'arène.
mno_town_dungeon|Jamais : entrer dans la prison.
mno_town_dungeon_door|Vers le donjon.
mno_castle_inspect|Se promener dans la cour.
mno_castle_inspect_door|Vers la cour du château.
mno_visit_lady|Tenter de rendre visite à une dame
mno_visit_lady_door|Vers le jardin.
mno_trade_with_merchants|Se rendre à la place du marché.
mno_walled_center_manage|Gérer ce {reg0?bourg:château}.
mno_castle_station_troops|Poster une garnison ici...
mno_castle_wait|Attendre ici pendant un certain temps{s1}.
mno_town_leave|Quitter...
mno_town_leave_door|Quitter la zone.
menu_cannot_enter_court|On donne actuellement un banquet dans la grande salle, mais votre statut ne vous permet pas d'y assister. Pour vous faire admettre, vous devez acquérir une certaine renommée... ou tenter de vous faire remarquer lors d'un tournoi.
menu_lady_visit|À qui voulez-vous rendre visite ?
mno_visit_lady_1|Rendre visite à {s12}
mno_visit_lady_2|Rendre visite à {s12}
mno_visit_lady_3|Rendre visite à {s12}
mno_visit_lady_3_door|Vers le jardin.
mno_visit_lady_4|Rendre visite à {s12}
mno_visit_lady_5|Rendre visite à {s12}
mno_visit_lady_6|Rendre visite à {s12}
menu_town_tournament_lost|Vous avez été {éliminé/éliminée} du tournoi.{s8}
menu_town_tournament_won|Vous avez gagné le tournoi de {s3} ! La fierté vous subjugue en entendant la foule scander votre nom. En plus de l'honneur, de la notoriété et de la gloire, vous gagnez un prix de {reg9} deniers. {s8}
menu_town_tournament_won_by_another|Étant le seul {reg3?combattant:homme} à rester toujours invaincu, {s1} gagne les prix et la gloire de ce tournoi.
menu_town_tournament|{s1}Vous êtes au pallier {reg0} du tournoi, avec {reg1} participants restants. Dans le prochain tour, il y aura {reg2} équipes, chacune avec {reg3} {reg4?combattants:combattant}.
mno_tournament_view_participants|Afficher les participants.
mno_tournament_bet|Pariez sur vous-même.
mno_tournament_join_next_fight|Se battre au tour suivant.
mno_leave_tournament|Abandonner le tournoi.
menu_tournament_withdraw_verify|Êtes-vous sûr de vouloir abandonner le tournoi ?
mno_tournament_withdraw_yes|Oui. c'est une épreuve qui n'en vaut pas la chandelle.
mno_tournament_withdraw_no|Non, pas tant qu'il reste une chance de gagner !
menu_tournament_bet|Les chances en votre défaveur sont {reg5} à {reg6}. {reg1? Vous avez déjà parié {reg1} deniers sur vous-même et si vous gagnez, vous gagnerez {reg2} deniers.:} Combien voulez-vous parier ?
mno_bet_100_denars|100 deniers.
mno_bet_50_denars|50 deniers.
mno_bet_20_denars|20 deniers.
mno_bet_10_denars|10 deniers.
mno_bet_5_denars|5 deniers.
menu_tournament_bet_confirm|Si vous pariez  {reg1} deniers, vous gagnerez {reg2} deniers si vous gagner le tournoi. Cela vous convient-il ? 
mno_tournament_bet_accept|Continuer.
mno_tournament_bet_cancel|Oublier ceci.
menu_tournament_participants|Vous demander à l'un des crieurs les noms des participants du tournoi. Ils sont : ^{s11}. 
menu_collect_taxes|En tant que membre du groupe détenant le niveau le plus élevé de la compétence Marchandage ({reg2}), {reg3?vous estimez:{s1} estime} que collecter les impôts prendra ici {reg4} jour(s)...
mno_start_collecting|Commencer la collecte.
mno_collect_later|La remettre à plus tard.
menu_collect_taxes_complete|Les impôts que vous avez perçus à {s3} s'élèvent à {reg3} deniers. {s19} attendra de vous que vous lui rameniez l'argent.
menu_collect_taxes_rebels_killed|La rapidité de votre action et votre puissance de frappe ont réussi à mettre un terme à la révolte. Quiconque ayant à l'esprit de se rebeller contre vous y repensera certainement à deux fois après ceci.
menu_collect_taxes_failed|Vous ne pourrez uniquement collecter {reg3} deniers concernant les impôts de {s3} avant que la révolte n'éclate. {s1} n'appréciera pas du tout, mais quelques pièces l'apaiseront davantage que rien du tout.
menu_collect_taxes_revolt_warning|Le peuple de {s3} est révolté par vos demandes et les qualifie d'extorsion, ni plus ni moins. Ils sont très agités et ils pourraient mal réagir si vous continuez à les oppresser.
mno_continue_collecting_taxes|Les ignorer et continuer.
mno_halve_taxes|Accepter de diminuer votre collecte de moitié. ({s1} peut être mécontent)
menu_collect_taxes_revolt|On vous interrompt lors de la collecte des impôts à {s3}. Un grand groupe {reg9?de paysans:d'habitants} furieux s'avance en criant leur mécontentement au sujet des impôts exorbitants et en agitant des torches et des armes. On dirait qu'ils ont l'intention de vous attaquer !
menu_train_peasants_against_bandits|En tant que membre du groupe détenant le niveau le plus élevé de la compétence Mentor ({reg2}), {reg3?vous estimez:{s1} estime} que préparer quelques paysans à l'entraînement prendra {reg4} heure(s). 
mno_make_preparation|Les entraîner.
mno_train_later|Le remettre à plus tard.
menu_train_peasants_against_bandits_ready|Vous faites un cours aux paysans sur les rudiments de la vie d'un soldat, la discipline et l'obéissance. Vous pensez que {reg0} d'entre eux {reg1?ont:a} parfaitement saisi l'entraînement et {reg1?sont:est} prêt(s) pour quelques exercices. 
mno_peasant_start_practice|Commencer les exercices de combat.
menu_train_peasants_against_bandits_training_result|{s0}
menu_train_peasants_against_bandits_attack|Au moment où vous vous apprêtez à continuer l'entraînement, une sentinelle du village se rue sur vous en criant le signal d'alarme. Les bandits ont été repérés à l'horizon, chevauchant avec détermination vers {s3}. L'ancien vous prie d'organiser votre milice récemment entraînée et de les affronter. 
mno_peasants_against_bandits_attack_resist|Se préparer à combattre !
menu_train_peasants_against_bandits_attack_result|{s9}
menu_train_peasants_against_bandits_success|Les bandits sont vaincus ! Les quelques survivants s'enfuient la queue entre les jambes, terrifiés par les paysans et leur nouveau champion. Les villageois n'ont plus beaucoup de richesses à vous offrir après leur calvaire, mais ils vous donnent tout ce qu'ils trouvent pour vous montrer leur gratitude.! 
menu_disembark|Souhaitez-vous embarquer ?
menu_ship_reembark|Souhaitez-vous embarquer ?
mno_reembark_yes|Oui.
mno_reembark_no|Non.
menu_center_reports|Nom du bourg : {s1}^Revenus des rentes : {reg1} deniers^Revenus des taxes : {reg2} deniers^Réserve de nourriture : pour {reg3} jour(s).
mno_to_price_and_productions|Afficher les prix et les productions.
