skl_reserved_5_desc|Dies ist eine reservierte Fertigkeit.
skl_reserved_6|Reservierte Fertigkeit 6
skl_reserved_6_desc|Dies ist eine reservierte Fertigkeit.
skl_reserved_7|Reservierte Fertigkeit 7
skl_reserved_7_desc|Dies ist eine reservierte Fertigkeit.
skl_reserved_8|Reservierte Fertigkeit 8
skl_reserved_8_desc|Dies ist eine reservierte Fertigkeit.
skl_looting|Plündern
skl_looting_desc|Diese Fertigkeit erhöht die Menge des erhaltenen Plünderguts um 10%% pro Fertigkeitsstufe. (Trupp-Fertigkeit)
skl_horse_archery|Berittenes Bogenschießen
skl_horse_archery_desc|Reduziert Schadens- und Genauigkeitsabzüge für Bogenschießen und Stürze vom Pferd. (Persönliche Fertigkeit)
skl_riding|Reiten
skl_riding_desc|Erlaubt Euch, Pferde höherer Schwierigkeitsstufen zu reiten und erhöht Eure Reitgeschwindigkeit und Manövrierfähigkeit. (Persönliche Fertigkeit)
skl_athletics|Athletik
skl_athletics_desc|Erhöht Eure Laufgeschwindigkeit. (Persönliche Fertigkeit)
skl_shield|Schild
skl_shield_desc|Reduziert den Schaden an Schilden (um 8%% pro Fertigkeitsstufe) und verbessert die Schildgeschwindigkeit und Deckfläche. (Persönliche Fertigkeit)
skl_weapon_master|Waffenmeister
skl_weapon_master_desc|Erhöht die Grenzen der Waffenfertigkeiten. Die Beschränkungen sehen wie folgt aus: 60, 100, 140, 180, 220, 260, 300, 340, 380, 420. (Persönliche Fertigkeit)
skl_reserved_9|Reservierte Fertigkeit 9
skl_reserved_9_desc|Dies ist eine reservierte Fertigkeit.
skl_reserved_10|Reservierte Fertigkeit 10
skl_reserved_10_desc|Dies ist eine reservierte Fertigkeit.
skl_reserved_11|Reservierte Fertigkeit 11
skl_reserved_11_desc|Dies ist eine reservierte Fertigkeit.
skl_reserved_12|Reservierte Fertigkeit 12
skl_reserved_12_desc|Dies ist eine reservierte Fertigkeit.
skl_reserved_13|Reservierte Fertigkeit 13
skl_reserved_13_desc|Dies ist eine reservierte Fertigkeit.
skl_power_draw|Bogenzugkraft
skl_power_draw_desc|Lässt die Figur stärkere Bögen benutzen. Jeder zusätzliche Punkt dieser Fertigkeit (bis zu vier plus Spannwert-Anforderung für den Bogen) erhöht den vom Bogen angerichteten Schaden um 12%%. (Persönliche Fertigkeit)
skl_power_throw|Wurfkraft
skl_power_throw_desc|Jeder zusätzliche Punkt dieser Fertigkeit erhöht den Wurfschaden um 10%%. (Persönliche Fertigkeit)
skl_power_strike|Schlagkraft
skl_power_strike_desc|Jeder zusätzliche Punkt dieser Fertigkeit erhöht den Nahkampfschaden um 8%%. (Persönliche Fertigkeit)
skl_ironflesh|Eisenschwarte
skl_ironflesh_desc|Jeder zusätzliche Punkt dieser Fertigkeit erhöht Trefferpunkte um +2. (Persönliche Fertigkeit)
skl_reserved_14|Reservierte Fertigkeit 14
skl_reserved_14_desc|Dies ist eine reservierte Fertigkeit.
skl_reserved_15|Reservierte Fertigkeit 15
skl_reserved_15_desc|Dies ist eine reservierte Fertigkeit.
skl_reserved_16|Reservierte Fertigkeit 16
skl_reserved_16_desc|Dies ist eine reservierte Fertigkeit.
skl_reserved_17|Reservierte Fertigkeit 17
skl_reserved_17_desc|Dies ist eine reservierte Fertigkeit.
skl_reserved_18|Reservierte Fertigkeit 18
skl_reserved_18_desc|Dies ist eine reservierte Fertigkeit.
