menu_requested_castle_granted_to_another|Ihr erhaltet Eine Nachricht von Eurem Monarchen, {s3}.^^ 'Ich war höchst erfreut, von Eurer Tapferkeit bei der Einnahme von {s2} zu hören. Euer Sieg hat Licht in all unsere Herzen gebracht. Ihr batet mich auch, Euch die Burg zu übereignen, doch das ist ein Gefallen, den ich Euch leider nicht gewähren kann, da Ihr schon beträchtliche Ländereien in meinem Reich innehabt. Stattdessen übersende ich Euch {reg6} Dinare, um die Kosten Eures Feldzuges zu tragen, doch {s2} gebe ich {s5}.' 
mno_accept_decision|Nehmt die Entscheidung an.
menu_requested_castle_granted_to_another_female|Ihr erhaltet eine Nachricht von Eurem Monarchen, {s3}.^^ 'Ich war höchst erfreut, von Eurer Tapferkeit bei der Einnahme von {s2} zu hören. Euer Sieg läßt unsere Herzen höher schlagen. Ferner batet Ihr mich, den Besitz der Burg Eurem Ehegatten zu übertragen, doch das ist ein Gefallen, den ich Euch wohl nicht gestatten kann, da er schon bedeutende Besitztümer in meinem Reich innehält. Stattdessen habe ich Euch {reg6} Dinare zur Abdeckung der Kosten Eures Feldzuges geschickt. {s2} gebe ich jedoch an {s5}.' 
menu_leave_faction|Die Zurücknahme Eures Schwurs ist eine sehr schwerwiegende Handlung. Euer Fürst könnte Euch in Acht und Bann schlagen und Eure Ländereien und Besitztümer beschlagnahmen. Solltet Ihr sie aber aus freiem Willen zurückgeben, könnte er den Verrat gar kampflos übergehen.
mno_leave_faction_give_back|Schwört ab und gebt Eure Besitztümer auf.
mno_leave_faction_hold|Brecht Euren Treueschwur und regiert Eure Ländereien, einschließlich {s2}, in Eurem eigenen Namen.
mno_leave_faction_cancel|Haltet die Treue und nehmt die Entscheidung an.
menu_give_center_to_player|Euer Fürst bietet Euch weitere Lehen an! {s1} lässt vermelden, dass er Euch als Dank für Eure treuen Dienste {s2} gewährt, was Euren Besitz bereichert. Wie lautet Eure Antwort?
mno_give_center_to_player_accept|Nehmt das Angebot an.
mno_give_center_to_player_reject|Weist es zurück. Ihr habt kein Interesse an {s2}.
menu_give_center_to_player_2|Mit einer kurzen Zeremonie seid Ihr nun offiziell zum neuen Fürsten von {s2}{reg3? und dem anliegenden {s4}:} bestallt worden. Diese Ländereien werden einen schönen Teil Eures Lehens abgeben. Nun könnt Ihr die Pacht und Einkünfte von Euren persönlichen Besitztümern dort einstreichen, Soldaten aus der Bevölkerung rekrutieren, und das Land nach Eurem Gutdünken verwalten. Allerdings erwartet man auch von Euch, Euren Lehnsherrn und Eure Untertanen vor Unbillen zu bewahren, sowie Recht und Ordnung aufrecht zu erhalten.
menu_oath_fulfilled|Ihr hattet einen Kontrakt mit {s1}, ihm für eine bestimmte Zeit lang zu dienen. Euer Kontrakt ist nun abgelaufen. Was wollt Ihr tun?
mno_renew_oath|Verlängert Euren Kontrakt mit {s1} für einen weiteren Monat.
mno_dont_renew_oath|Befreit Euch von Euren Obliegenschaften.
menu_siege_started_defender|{s1} greift die Mauern von {s2} an. Ihr habt {reg10} Soldaten, die gegen die {reg11} des Feindes kämpfen können. Ihr entscheidet Euch dazu ...
mno_siege_defender_join_battle|Euch in den Kampf zu werfen.
mno_siege_defender_troops_join_battle|Befehlt Euren Männern, sich ohne Euch ins Gefecht zu stürzen.
menu_siege_join_defense|{s4}^^Eure Verluste: {s8}^^Verluste Verbündete: {s9}^^Feindliche Verluste: {s10}
menu_enter_your_own_castle|{s10}
menu_village|{s10} {s12}^{s11}^{s6}{s7}
mno_village_manage|Verwaltet dieses Dorf.
mno_recruit_volunteers|Rekrutiert Freiwillige.
mno_village_center|Geht zum Dorfzentrum.
mno_village_center_door|Tür zum Dorfzentrum.
mno_village_buy_food|Kauft Vorräte von den Bauern.
mno_village_attack_bandits|Greift die Banditen an.
mno_village_wait|Einige Zeit hier warten.
mno_collect_taxes_qst|{reg5?Treibt weiter Steuern ein:Treibt Steuern ein}, die {s1} zustehen.
mno_train_peasants_against_bandits_qst|Bildet die Bauern aus.
mno_village_hostile_action|Feindliche Handlung vornehmen.
mno_village_leave|Verlassen ...
menu_village_hostile_action|Was möchtet Ihr tun?
mno_village_take_food|Zwingt die Bauern, Euch Vorräte zu geben.
mno_village_steal_cattle|Stehlt Vieh.
mno_village_loot|Plündert das Dorf und macht es dann dem Erdboden gleich.
menu_recruit_volunteers|{s18}
mno_continue_not_enough_gold|Ich habe nicht genug Geld ...
mno_recruit_them|Rekrutiert sie ({reg6} Dinare).
menu_village_hunt_down_fugitive_defeated|Ein heftiger Schlag des Flüchtigen schickt Euch zu Boden, Euer Sichtfeld schwindet, und es wird dunkel. Die Zeit verstreicht. Als Ihr Eure Augen wieder öffnet, entdeckt Ihr, dass Ihr blutig und zerschlagen seid, doch glücklicherweise scheint keine der Wunden ernsthafter Natur zu sein.
menu_village_infest_bandits_result|{s9}
menu_village_infestation_removed|In einer Heldenlieder inspirierenden Schlacht vertreibt Ihr und Eure Männer die Banditen aus dem Dorf, und bringt ihm wieder Frieden und Sicherheit. Die Dörfler haben nach dieser schweren Prüfung nur noch wenig in ihrem Besitz, aber sie bieten Euch alles an, was sie finden können.
mno_village_bandits_defeated_accept|Nehmt es; es steht Euch zu.
mno_village_bandits_defeated_cont|Weist das Angebot zurück; sie brauchen es dringender als Ihr.
menu_center_manage|{s19}^{reg6?^^Momentaner Bau: {s7}. Das Gebäude wird nach {reg8} Tag{reg9?en:}.:} fertig sein
mno_center_build_manor|Errichtet ein Herrenhaus.
mno_center_build_fish_pond|Errichtet eine Mühle.
mno_center_build_watch_tower|Errichtet einen Wachturm.
mno_center_build_school|Errichtet eine Schule.
mno_center_build_messenger_post|Errichtet eine Botenstation.
mno_center_build_prisoner_tower|Errichtet einen Kerkerturm.
menu_center_improve|{s19} Als das Truppmitglied mit der höchsten Baumeisterfertigkeit ({reg2}), {reg3?seid Ihr der Ansicht: ist {s3} der Ansicht}, dass der {s4}-Bau Euch {reg5} Dinare kosten und {reg6} Tage dauern wird.
mno_improve_cont|Weiter.
mno_improve_not_enough_gold|Ich habe nicht genug Geld dafür.
menu_town_bandits_failed|{s4} {s5}
menu_town_bandits_succeeded|Die Banditen fallen wie Weizen vor der Sense! Bald steht Ihr allein auf der Straße, während die meisten Eurer Angreifer bewusstlos, tot oder im Sterben vor Euch liegen. Beim Durchsuchen der Leichen findet Ihr einen Geldbeutel, der einem früheren Opfer dieser Schurken gehört haben muss. Oder vielleicht erhielten sie ihn von jemandem, der Euch ein passendes Ende bereiten wollte.
menu_village_steal_cattle_confirm|Als das Truppmitglied mit der höchsten Plünder-Fertigkeit ({reg2}), {reg3?seid Ihr der Ansicht:ist {s1} der Ansicht}, dass Ihr bis zu {reg4} Stück Vieh aus dem Dorf stehlen könnt.
mno_village_steal_cattle_confirm|Weiter.
menu_village_steal_cattle|{s1}
menu_village_take_food_confirm|Es wird sich als schwierig erweisen, die Bauern zur Überlassung ihrer kostbaren Vorräte zu zwingen. Ihr glaubt, Ihr braucht mindestens eine Stunde.
mno_village_take_food_confirm|So sei es.
menu_village_take_food|Die Dörfler bringen Euch widerwillig, was sie für Euch haben.
mno_take_supplies|Nehmt die Vorräte.
mno_let_them_keep_it|Lasst sie ihnen.
menu_village_start_attack|Einige der wütenden Dörfler schnappen sich ihre Werkzeuge und bereiten sich auf Widerstand vor. Es scheint, es wird zum Kampf kommen, wenn Ihr so weitermacht.
mno_village_raid_attack|Greift sie an.
mno_village_raid_leave|Lasst dieses Dorf in Ruhe.
menu_village_loot_no_resist|Die wenigen Dörfler hier sind verängstigt, und sie geben rasch Fersengeld. Das Dorf ist in Eurer Gewalt.
menu_village_loot_complete|Auf Euren Befehl hin plündern Eure Soldaten das Dorf, rauben alles, was nur irgendwie Wert besitzt, und fackeln dann die Gebäude ab. Von den gefundenen Münzen und Wertsachen bekommt Ihr einen Anteil von {reg1} Dinaren.
menu_village_loot_defeat|Die Dörfler kämpfen tapfer und entschlossen und schaffen es, Eure Truppen zu vertreiben.
menu_village_loot_continue|Wollt Ihr das Dorf weiter plündern?
mno_disembark_yes|Ja.
mno_disembark_no|Nein.
menu_close|Nichts.
menu_town|{s10} {s14}^{s11}{s12}{s13}
mno_castle_castle|Geht zur Halle des Fürsten{s1}.
mno_castle_castle_door|Tür zur Burg.
mno_join_tournament|Macht beim Turnier mit.
mno_town_castle|Geht zur Burg{s1}.
mno_town_castle_door|Tür zur Burg.
mno_town_center|Unternehmt einen Spaziergang durch die Straßen.
mno_town_center_door|Tür zum Stadtzentrum.
mno_town_tavern|Besucht die Schänke.
mno_town_tavern_door|Tür zur Schänke.
mno_town_merchant|Sprecht mit dem Händler.
mno_town_merchant_door|Tür zum Laden.
mno_town_arena|Betretet die Arena.
mno_town_arena_door|Tür zur Arena.
mno_town_dungeon|Nie: Betretet den Kerker.
mno_town_dungeon_door|Tür zum Verlies.
mno_castle_inspect|Unternehmt einen Spaziergang durch den Hof.
mno_castle_inspect_door|Zum Burghof.
mno_visit_lady|Versucht, eine Dame zu besuchen
mno_visit_lady_door|Tür zum Garten.
mno_trade_with_merchants|Geht zum Marktplatz.
mno_walled_center_manage|Verwaltet diese {reg0?Stadt:Burg}.
mno_castle_station_troops|Stationiert eine Garnison hier ...
mno_castle_wait|Wartet hier eine Weile{s1}.
mno_town_leave|Verlassen ...
mno_town_leave_door|Verlasst den Bereich.
menu_cannot_enter_court|In der Halle des Fürsten ist ein Festmahl ist im Gange, aber Euer Status reicht nicht für eine Einladung aus. Vielleicht könnte Euch gesteigertes Ansehen Einlaß gewähren -- oder Ihr könntet auch versuchen, Euch während des Gelages in einem Turnier einen Namen zu machen ...
menu_lady_visit|Wen wünscht Ihr zu besuchen?
mno_visit_lady_1|{s12} besuchen
mno_visit_lady_2|{s12} besuchen
mno_visit_lady_3|{s12} besuchen
mno_visit_lady_3_door|Tür zum Garten.
mno_visit_lady_4|{s12} besuchen
mno_visit_lady_5|{s12} besuchen
mno_visit_lady_6|{s12} besuchen
menu_town_tournament_lost|Ihr seid aus dem Turnier ausgeschieden.{s8}
menu_town_tournament_won|Ihr habt das Turnier von {s3} gewonnen! Euer Herz schäumt vor Stolz über, als die Menge Euren Namen skandiert. Zusätzlich zu Ruhm und Ehre erhaltet Ihr noch einen Preis von {reg9} Dinaren. {s8}
menu_town_tournament_won_by_another|{s1}, einziger bis heute ungeschlagener Teilnehmer, gewinnt das Preisgeld und die Ehren dieses Turniers.
menu_town_tournament|{s1}Ihr seid auf Rang {reg0} des Turniers, und {reg1} Teilnehmer sind noch dabei. In der nächsten Runde gibt es {reg2} Teams mit je {reg3} {reg4?Kämpfern:Kämpfer}.
mno_tournament_view_participants|Teilnehmer einsehen.
mno_tournament_bet|Platziert eine Wette auf Euch selbst.
mno_tournament_join_next_fight|Kämpft in der nächsten Runde.
mno_leave_tournament|Zieht Euch aus dem Turnier zurück.
menu_tournament_withdraw_verify|Seid Ihr sicher, Euch aus dem Turnier zurückziehen zu wollen?
mno_tournament_withdraw_yes|Nein, nicht, so lange noch eine Siegchance besteht!
mno_tournament_withdraw_no|Nein, nicht solange es noch eine Siegeschance gibt!
menu_tournament_bet|Die Wettquoten gegen Euch sind {reg5} zu {reg6}.{reg1? Ihr habt schon {reg1} Dinare auf Euch selbst gesetzt, und wenn Ihr gewinnt, erhaltet Ihr {reg2} Dinare.:} Wie viel wollt Ihr einsetzen?
mno_bet_100_denars|100 Dinare.
mno_bet_50_denars|50 Dinare.
mno_bet_20_denars|20 Dinare.
mno_bet_10_denars|10 Dinare.
mno_bet_5_denars|5 Dinare.
menu_tournament_bet_confirm|Wenn Ihr {reg1} Dinare einsetzt, erhaltet Ihr {reg2} Dinare, wenn Ihr das Turnier siegreich verlasst. Ist das in Ordnung?
mno_tournament_bet_accept|So sei es.
mno_tournament_bet_cancel|Vergesst es.
menu_tournament_participants|Ihr fragt einen der Ausrufer nach den Namen der Turnierteilnehmer. Es sind:^{s11}
menu_collect_taxes|Als das Truppmitglied mit der höchsten Handels-Fertigkeit ({reg2}), {reg3?erwartet Ihr: erwartet{s1}}, dass die Steuereintreibung hier {reg4} Tage dauern wird...
mno_start_collecting|Beginnt mit dem Eintreiben.
mno_collect_later|Treibt die Steuern später ein.
menu_collect_taxes_complete|Ihr habt {reg3} Dinare an Steuern von {s3} eingetrieben. {s19} erwartet, dass Ihr ihm das Geld bringt.
menu_collect_taxes_rebels_killed|Euer schnelles Handeln und Euer starker Arm haben die Revolte erfolgreich niedergeschlagen. Sicherlich wird jeder, der sich gegen Euch auflehnen will, sich hiernach eines Besseren besinnen.
menu_collect_taxes_failed|Ihr konntet nur {reg3} Dinare aus Steuern aus {s3} eintreiben, bevor die Revolte losbrach. {s1} wird nicht glücklich sein, aber ein paar Silberstücke werden ihn zufriedener stellen als leere Hände ...
