lockitver|DO NOT DELETE THIS LINE! 2896
str_attack_walls_failure|Eure Soldaten fallen beim Sturm auf die Mauern wie die Fliegen, und die wenigen Überlebenden fliehen auf Nimmerwiedersehen.
str_attack_walls_continue|Ein blutiges Gefecht bricht aus, und beide Seiten kämpfen mit gleichsamer Tapferkeit. Trotz der Anstrengungen Eurer Truppen verbleibt die Burg in feindlicher Hand.
str_order_attack_success|Eure Männer kämpfen tapfer und besiegen den Feind.
str_order_attack_failure|Sinkenden Herzens werdet Ihr Zeuge, wie der Feind Eure Soldaten niedermäht und die wenigen zerlumpten Überlebenden von dannen treibt.
str_order_attack_continue|Trotz eines ausgedehnten Scharmützels konnten Eure Truppen keinen entscheidenden Sieg davontragen.
str_join_order_attack_success|Eure Männer kämpfen gut an der Seite Eurer Verbündeten und teilen sich den Ruhm, Eure Feinde zu zermalmen.
str_join_order_attack_failure|Sinkenden Herzens werdet Ihr Zeuge, wie der Feind Eure Soldaten niedermäht und die wenigen zerlumpten Überlebenden von dannen treibt.
str_join_order_attack_continue|Trotz eines ausgedehnten Scharmützels konnten weder Eure Truppen noch die Eurer Verbündeten einen entscheidenden Sieg davontragen.
str_siege_defender_order_attack_success|Die Männer der Garnison halten ihre Mauern mit Mut und Geschick, schlagen den Ansturm der Feinde zurück und verwandeln die Niederlage in eine schmachvolle Schlappe.
str_siege_defender_order_attack_failure|Der Angriff wird schnell zu einem Blutbad. Alle Tapferkeit ist für die Katz; die unterlegene Garnison kann die Mauern nicht halten, und der Feind schlachtet jeden einzelnen Verteidiger mitleidslos ab.
str_siege_defender_order_attack_continue|Wiederholte, blutige Versuche, die Mauern zu stürmen, versickern im Sande, doch zu viele Feinde verbleiben, als dass die Verteidiger einen echten Sieg ihr eigen nennen dürften. Die Belagerung fährt fort.
str_hero_taken_prisoner|{s1} von {s3} wurde von {s2} gefangen genommen.
str_hero_freed|{s1} von {s3} wurde von {s2} aus der Gefangenschaft befreit.
str_center_captured|{s2} haben {s1} von {s3} genommen.
str_troop_relation_increased|Eure Beziehung mit {s1} ist von {reg1} auf {reg2} angestiegen.
str_troop_relation_detoriated|Eure Beziehung mit {s1} hat sich von {reg1} zu {reg2} verschlechtert.
str_faction_relation_increased|Eure Beziehung mit {s1} ist von {reg1} auf {reg2} angestiegen.
str_faction_relation_detoriated|Eure Beziehung mit {s1} hat sich von {reg1} zu {reg2} verschlechtert.
str_party_gained_morale|Euer Trupp gewinnt an {reg1} Moral.
str_party_lost_morale|Euer Trupp verliert {reg1} Moral.
str_other_party_gained_morale|{s1} erhält {reg1} Moral.
str_other_party_lost_morale|{s1} verliert {reg1} Moral.
str_qst_follow_spy_noticed_you|Der Spion hat Euch erspäht! Er rennt um sein Leben!
str_father|Vater
str_husband|Gatte
str_wife|Gattin
str_daughter|Tochter
str_mother|Mutter
str_son|Sohn
str_brother|Bruder
str_sister|Schwester
str_he|er
str_she|sie
str_s3s_s2|{s3}s {s2}
str_s5_is_s51|{s5} ist {s51}.
str_s5_is_the_ruler_of_s51|{s5} ist Herrscher von {s51}.
str_s5_is_a_nobleman_of_s6|{s5} ist ein Adliger von {s6}.
str_relation_mnus_100|Verzehrt von Rachsucht
str_relation_mnus_90|Verzehrt von Rachsucht
str_relation_mnus_80|Verzehrt von Rachsucht
str_relation_mnus_70|Hasserfüllt
str_relation_mnus_60|Hasserfüllt
str_relation_mnus_50|Feindlich
str_relation_mnus_40|Ärgerlich
str_relation_mnus_30|Missgünstig
str_relation_mnus_20|Mürrisch
str_relation_mnus_10|Misstrauisch
str_relation_plus_0|Gleichgültig
str_relation_plus_10|Kooperativ
str_relation_plus_20|Einladend
str_relation_plus_30|Wohlwollend
str_relation_plus_40|Befürwortend
str_relation_plus_50|Freundlich
str_relation_plus_60|Gnädig
str_relation_plus_70|Zugetan
str_relation_plus_80|Loyal
str_relation_plus_90|Ergeben
str_relation_mnus_100_ns|{s60} ist verzehrt von Rachsucht auf Euch.
str_relation_mnus_90_ns|{s60} ist verzehrt von Rachsucht auf Euch.
str_relation_mnus_80_ns|{s60} ist verzehrt von Rachsucht auf Euch.
str_relation_mnus_70_ns|{s60} ist voller Hass auf Euch.
str_relation_mnus_60_ns|{s60} ist voller Hass auf Euch.
str_relation_mnus_50_ns|{s60} ist Euch feindlich gesinnt.
str_relation_mnus_40_ns|{s60} ist ärgerlich auf Euch.
str_relation_mnus_30_ns|{s60} ist Euch missgünstig gestimmt.
str_relation_mnus_20_ns|{s60} ist Euch gegenüber mürrisch.
str_relation_mnus_10_ns|{s60} ist Euch gegenüber misstrauisch.
str_relation_plus_0_ns|{s60} ist Euch gegenüber gleichgültig.
str_relation_plus_10_ns|{s60} ist {s60} ist Euch gegenüber kooperativ.
str_relation_plus_20_ns|{s60} ist {s60} ist Euch gegenüber einladend.
str_relation_plus_30_ns|{s60} ist {s60} ist Euch wohlwollend gesinnt.
str_relation_plus_40_ns|{s60} ist {s60} ist Euch befürwortend gesinnt.
str_relation_plus_50_ns|{s60} ist Euch freundlich gesinnt.
str_relation_plus_60_ns|{s60} ist {s60} ist Euch gnädig gesinnt.
str_relation_plus_70_ns|{s60} ist Euch zugetan.
str_relation_plus_80_ns|{s60} ist Euch gegenüber loyal.
str_relation_plus_90_ns|{s60} ist Euch ergeben gesinnt.
str_relation_reg1|Beziehung: {reg1}
str_center_relation_mnus_100|Die Bevölkerung hasst Euch mit Leidenschaft
str_center_relation_mnus_90|Die Bevölkerung hasst Euch intensiv
str_center_relation_mnus_80|Die Bevölkerung hasst Euch sehr
str_center_relation_mnus_70|Die Bevölkerung hasst Euch
str_center_relation_mnus_60|Die Bevölkerung ist voller Hass gegen Euch
str_center_relation_mnus_50|Die Bevölkerung ist Euch extrem feindlich gesinnt
str_center_relation_mnus_40|Die Bevölkerung ist Euch sehr feindlich gesinnt
str_center_relation_mnus_30|Die Bevölkerung ist Euch feindlich gesinnt
str_center_relation_mnus_20|Die Bevölkerung ist gegen Euch
str_center_relation_mnus_10|Die Bevölkerung ist gegen Euch eingestellt
str_center_relation_plus_0|Die Bevölkerung ist Euch gegenüber gleichgültig
str_center_relation_plus_10|Die Bevölkerung akzeptiert Euch
str_center_relation_plus_20|Die Bevölkerung ist Euch kooperativ gesinnt
str_center_relation_plus_30|Die Bevölkerung befürwortet Euch etwas
str_center_relation_plus_40|Die Bevölkerung befürwortet Euch
str_center_relation_plus_50|Die Bevölkerung befürwortet Euch sehr
str_center_relation_plus_60|Die Bevölkerung ist Euch loyal gesinnt
str_center_relation_plus_70|Die Bevölkerung ist sehr loyal gesinnt
str_center_relation_plus_80|Die Bevölkerung ist Euch ergeben
str_center_relation_plus_90|Die Bevölkerung ist Euch extrem ergeben
str_town_prosperity_0|Die Armut der Stadt {s60} ist unerträglich
str_town_prosperity_10|Die verkommene Stadt {s60} ist völlig verlassen.
str_town_prosperity_20|Die Stadt {s60} ist ein verkommener, desolater Ort.
str_town_prosperity_30|Die Stadt {s60} sieht arm und vernachlässigt aus.
str_town_prosperity_40|Die Stadt {s60} scheint in Geldschwierigkeiten zu stecken.
str_town_prosperity_50|Die Stadt {s60} scheint unbeachtlich.
str_town_prosperity_60|Die Stadt {s60} scheint zu blühen.
str_town_prosperity_70|Die reiche Stadt {s60} wimmelt vor Leben.
str_town_prosperity_80|Die Stadt {s60} scheint reich und wohlgepflegt.
str_town_prosperity_90|Die Stadt {s60} ist opulent und voller wohlhabender Menschen.
str_town_prosperity_100|Die glitzernde Stadt {s60} zeigt ihren großen Reichtum offen dar.
str_village_prosperity_0|Die Armut des Dorfes {s60} ist unerträglich.
str_village_prosperity_10|Das Dorf {s60} sieht elend und vernachlässigt aus.
str_village_prosperity_20|Das Dorf {s60} ist ein armer, desolater Ort.
str_village_prosperity_30|Das Dorf {s60} sieht arm und vernachlässigt aus.
str_village_prosperity_40|Das Dorf {s60} scheint in Geldschwierigkeiten zu stecken.
str_village_prosperity_50|Das Dorf {s60} scheint unbeachtlich.
str_village_prosperity_60|Das Dorf {s60} scheint zu blühen
str_village_prosperity_70|Das Dorf {s60} scheint zu gedeihen
str_village_prosperity_80|Das Dorf {s60} scheint reich und wohlgepflegt.
str_village_prosperity_90|Das Dorf {s60} scheint sehr reich und wohlgepflegt.
str_village_prosperity_100|Das Dorf {s60}, umgeben von riesigen, fruchtbaren Feldern, sieht sagenhaft reich aus.
str_town_alt_prosperity_0|Die wenigen auf dem Markt feilgebotenen Güter scheinen preislich weit außerhalb der Reichweite der Bewohner zu liegen. Die Menschen sind unterernährt, ihre Tiere krank oder im Sterben, und ihre Handwerkszeuge scheinen kaputt zu sein. Die Hintergassen sind nun das Reich der Fliegen und räudigen Hunde.
str_town_alt_prosperity_20|Auf dem Markt hört Ihr mürrische Worte über den Preis für Güter des täglichen Lebens, und die Läden sind halb leer. Ihr seht Zeichen von Unterernährung bei Mensch und Tier, und sowohl Gebäude als auch Werkzeuge sind im Zerfallszustand. Vermutlich sind viele Menschen schon weggezogen, um anderswo Arbeit zu suchen.
str_town_alt_prosperity_40|Auf dem Markt hört Ihr gelegentlich mürrische Worte über den Preis für Güter des täglichen Lebens, doch es scheint eine anständige Menge an Waren zum Verkauf zu stehen. Ihr seht zwar, dass manche Gebäude, Läden und Karren verlassen dastehen, aber nicht in ungewöhnlichem Maße.
str_town_alt_prosperity_60|Die Menschen erscheinen wohlgenährt und recht zufrieden. Handwerker machen gute Geschäfte, und so mancher Wanderarbeiter scheint aus anderen Regionen gekommen zu sein, um hier sein Glück zu versuchen.
str_town_alt_prosperity_80|Mauern, Straßen und Häuser sind in gutem Schuss. Die Märkte sind voller Menschen aus nahen Regionen, die auf der Suche nach Waren und Arbeit hierher gekommen sind. Der Rhythmus von Hämmern und Webstühlen verbreitet die Kunde guter Geschäfte für die Handwerksleute.
str_village_alt_prosperity_0|Nur eine Handvoll Menschen sind noch kräftig genug für die Arbeit auf den Feldern, von denen viele unkrautüberwuchert sind. Der Rest ist schwächlich und unterernährt, oder schon geflohen. Die Zugtiere sind schon lange verhungert oder im Topf gelandet. Einige Kadaver liegen noch am Rand der Stadt, ihre Knochen von wilden Tieren angenagt.
str_village_alt_prosperity_20|Manche Bauern und Tiere sind auf den Feldern, aber ihre geringe Zahl deutet darauf hin, dass manche der Dörfler schon auf der Suche nach Nahrung abgewandert sind. Werkzeuge und Utensilien sehen rostig und zerbrochen aus. Büsche und Unkraut scheinen sich einige der außen liegenden Felder wieder zu holen.
str_village_alt_prosperity_40|In den Felder und Obstgärten herrscht reges Treiben, die Dörfler sind mit den Arbeiten der Jahreszeit beschäftigt. Mensch wie Tier sehen recht gesund und wohlgenährt aus. Doch ein paar der außen liegenden Felder sind ungesät, und einige Mauern bedürfen der Reparatur, was andeutet, dass nicht genügend Hände zur Verfügung stehen, um alle anstehenden Arbeiten zu verrichten.
str_village_alt_prosperity_60|In den Feldern und Obstgärten herrscht reges Treiben, und pralle Säcke voll Getreide und Dörrfleisch legen Zeugnis über die Fruchtbarkeit der Felder und Weiden des Dorfes ab.
str_village_alt_prosperity_80|In den Feldern und Obstgärten herrscht reges Treiben, und frisch ausgehobene Bewässerungsgräben lassen vermuten, dass die Bauern genügend Zeit und Energie haben, ihre bebaute Landfläche auszuweiten. Saisonarbeiter scheinen hierher zu kommen, um bei der Arbeit zu helfen und am allgemeinen Wohlstand teilzuhaben.
str_oasis_village_alt_prosperity_0|Die Palmenhaine sind verlassen, und die ihnen Wasser zuführenden Kanäle verschlammt. Die kleine Handvoll Dörfler, die Ihr sehen könnt, erscheint unterernährt und rastlos. Die Zugtiere sind schon lange verhungert oder im Kochtopf gelandet. Einige Kadaver liegen noch am Rand der Stadt, ihre Knochen von wilden Tieren angenagt.
str_oasis_village_alt_prosperity_20|Nur wenige Dörfler arbeiten in den Palmenhainen, und an manchen Stellen scheinen sich die Wüstendünen die Gärten wieder zu holen. Viele der Kanäle sind verschlammt, und Brunnen wie Zisternen voller Sand.
str_oasis_village_alt_prosperity_40|Männer und Frauen sind emsig bei der Arbeit in den Palmenhainen und klettern in die Wipfel, um die Früchte zu bestäuben. Gesunde Tiere ziehen die Pumpen und Wasserräder, die das Nass in die Felder bringen. Einige der Bewässerungskanäle sind allerdings etwas reparaturbedürftig.
str_oasis_village_alt_prosperity_60|Palmenhaine und Obstgärten brummen vor Emsigkeit. Die Bauern rufen einander fröhlich aus den Wipfeln zu, wo sie die Datteln bestäuben. Der Knarzen der Holzpumpen, das Brüllen der Zugtiere, und das Rauschen des fließenden Wassers legt Zeugnis über ein von den Dörflern wohl geführtes Bewässerungssystem ab.
str_oasis_village_alt_prosperity_80|Palmenhaine und Obstgärten brummen vor Emsigkeit, als die Bauern eine rekordverdächtige Dattelernte zum Verkauf auf den Markt bringen. Männer und Frauen sind dabei, neue Brunnen und Kanäle auszuheben, um zusätzliches Land zu bewässern.
str_acres_grain|Morgen Getreidefelder
str_acres_orchard|Morgen Obstgärten und Weingärten
str_acres_oasis|Morgen bewässerte Oasengärten
str_looms|Webstühle
str_boats|Boote
str_head_cattle|Rinder
str_head_sheep|Schafe
str_mills|Mühlen
str_kilns|Brennöfen
str_pans|Pfannen
str_deposits|Lager
str_hives|Bienenstöcke
str_breweries|Brauereien
str_presses|Pressen
str_smithies|Schmieden
str_caravans|Überlandkarawanen
str_traps|Fallen
str_gardens|Kleingärten
str_tanneries|Gerbgruben
str_master_miller|Müllermeister
str_master_brewer|Braumeister
str_master_presser|Pressmeister
str_master_smith|Schmiedemeister
str_master_tanner|Gerbmeister
str_master_weaver|Webmeister
str_master_dyer|Färbemeister
str_war_report_minus_4|wir sind kurz davor, den Krieg zu verlieren
str_war_report_minus_3|die Situation sieht schlecht aus
str_war_report_minus_2|die Sache läuft nicht allzu gut für uns
str_war_report_minus_1|wir können den Krieg noch gewinnen, wenn wir uns zusammenscharen
str_war_report_0|wir sind genau so stark wie der Feind
str_war_report_plus_1|wir haben eine faire Chance, den Krieg zu gewinnen
str_war_report_plus_2|die Sache sieht recht gut aus
str_war_report_plus_3|wir sollten keine Probleme haben, sie zu besiegen
str_war_report_plus_4|wir sind kurz davor, den Krieg zu gewinnen
str_persuasion_summary_very_bad|Ihr tut Euer Bestes, {s50} zu überzeugen, aber keins Eurer Argumente scheint zu fußen. Immer, wenn Ihr das Richtige sagen wollt, sagt Ihr genau das Falsche, was Euch dann noch mehr verwirrt. Zum Schluss Eurer Rede habt Ihr keinen einzigen Punkt zu Euren Gunsten vorbringen können, und Ihr erkennt, dass Ihr Euch nur noch tiefer in den Schlamassel geritten habt. {s50} sieht nicht beeindruckt aus, was auch nicht überrascht.
str_persuasion_summary_bad|Ihr versucht, {s50} zu überzeugen, doch {reg51?sie:er} manövriert Euch direkt von Beginn an aus. Selbst Eure besten Argumente klingen hohl in Euren eigenen Ohren. Und ebenso hat auch {s50} sich keine sehr hohe Meinung von Euren Ausführungen gemacht.
str_persuasion_summary_average|{s50} stellt sich als geschickter Orator mit scharfem Verstand heraus, und Ihr scheint nichts Konkretes hervorbringen zu können, das {reg51?sie:er} nicht durch Logik kontern kann. Zum Schluss gewinnt keiner von Euch in dieser Diskussion an Boden.
str_persuasion_summary_good|Durch rasches Denken und geschickte Argumentation schafft Ihr, Eure Sache gut darzulegen und {s50} zum Einlenken bei verschiedenen Punkten zu zwingen. Trotzdem hegt {reg51?sie:er} noch Zweifel über Euer Ansinnen.
str_persuasion_summary_very_good|Ihr legt eine leidenschaftliche Rede hin, die in den Ohren aller wie reinste Poesie klingt. Die Welt selbst scheint zu verstummen, um Euch besser hören zu können. Die inspirierenden Worte haben {s50} tief bewegt, und {reg51?sie:er} hat viel größeres Interesse daran, Euch zu helfen.
str_secret_sign_1|Der Kleiderschrank tanzt um Mitternacht ...
str_secret_sign_2|Ich verkaufe diese schönen Khergit-Wandteppiche. Möchtet Ihr welche kaufen?
str_secret_sign_3|Der Freund eines Freundes hat mich geschickt ...
str_secret_sign_4|Der Wind bläst stark aus dem Osten, und der Fluss färbt sich rot ...
str_countersign_1|Aber tanzt er für die Anrichte oder die Kerze?
str_countersign_2|Ja gerne, habt Ihr welche in Blau?
str_countersign_3|Aber, mein Freund, der Freund Eures Freundes wird nie einen Freund wie mich haben.
str_countersign_4|Wart Ihr krank?
str_name_1|Albard
str_name_2|Euscarl
str_name_3|Sigmar
str_name_4|Talesqe
str_name_5|Ritmand
str_name_6|Aels
str_name_7|Raurqe
str_name_8|Bragamus
str_name_9|Taarl
str_name_10|Ramin
str_name_11|Shulk
str_name_12|Putar
str_name_13|Tamus
str_name_14|Reichad
str_name_15|Walcheas
str_name_16|Rulkh
str_name_17|Marlund
str_name_18|Auguryn
str_name_19|Daynad
str_name_20|Joayah
str_name_21|Ramar
str_name_22|Caldaran
str_name_23|Brabas
str_name_24|Kundrin
str_name_25|Pechnak
str_surname_1|{s50} von Uxhal
str_surname_2|{s50} von Wercheg
str_surname_3|{s50} von Reyvadin
str_surname_4|{s50} von Suno
str_surname_5|{s50} von Jelkala
str_surname_6|{s50} von Veluca
str_surname_7|{s50} von Halmar
str_surname_8|{s50} von Curaw
str_surname_9|{s50} von Sargoth
str_surname_10|{s50} von Tihr
str_surname_11|{s50} von Zendar
str_surname_12|{s50} von Rivacheg
str_surname_13|{s50} von Wercheg
str_surname_14|{s50} von Ehlerdag
str_surname_15|{s50} von Yaragar
str_surname_16|{s50} von Burglen
str_surname_17|{s50} von Shapeshte
str_surname_18|{s50} von Hanun
str_surname_19|{s50} von Saren
str_surname_20|{s50} von Tosdhar
str_surname_21|{s50} der Lange
str_surname_22|{s50} der Hagere
str_surname_23|{s50} Seidenbart
str_surname_24|{s50} der Spatz
str_surname_25|{s50} der Bettler
str_surname_26|{s50} der Vernarbte
str_surname_27|{s50} der Schöne
str_surname_28|{s50} der Grimme
str_surname_29|{s50} der Rote
str_surname_30|{s50} der Schwarze
str_surname_31|{s50} der Große
str_surname_32|{s50} Sternauge
str_surname_33|{s50} der Furchtlose
str_surname_34|{s50} der Tapfere
str_surname_35|{s50} der Gerissene
str_surname_36|{s50} der Feigling
str_surname_37|{s50} Schlau
str_surname_38|{s50} der Schnelle
str_surname_39|{s50} der Minnesänger
str_surname_40|{s50} der Dreiste
str_surname_41|{s50} Hitzkopf
str_surnames_end|surnames end
str_number_of_troops_killed_reg1|Anzahl getöteter Truppen: {reg1}
str_number_of_troops_wounded_reg1|Anzahl verwundeter Truppen: {reg1}
str_number_of_own_troops_killed_reg1|Anzahl getöteter verbündeter Truppen: {reg1}
str_number_of_own_troops_wounded_reg1|Anzahl verwundeter verbündeter Truppen: {reg1}
str_retreat|Rückzug!
str_siege_continues|Die Kämpfe dauern an
str_casualty_display|Eure Verluste: {s10}^Feindverluste: {s11}{s12}
str_casualty_display_hp|^Ihr wurdet für {reg1} Trefferpunkte verwundet.
str_quest_log_updated|Questlogbuch wurde aktualisiert ...
str_banner_selection_text|Man hat Euch das Recht verliehen, ein Banner zu tragen. Euer Banner wird Euren Status darstellen und Euch Ehre bringen. Welches Banner wählt Ihr?
str_retirement_text_1|Zu spät erkennt Ihr, dass Euer Geld nicht ausreicht. Ihr braucht nicht lange, um das Wenige zu vergeuden, das Ihr zu sparen gedachtet, und mehrere verzweifelte Versuche, die Abenteurerei wieder aufzunehmen, scheitern kläglich. Ihr endet als Bettler in {s9} und lebt von Almosen und der Barmherzigkeit der Kirche.
str_retirement_text_2|Zu spät erkennt Ihr, dass Euer Geld nicht ausreicht. Ihr braucht nicht lange, um das Wenige zu vergeuden, das Ihr zu sparen gedachtet. Als der letzte Dinar durch Eure Hände gesickert ist, seid Ihr zu einem Leben als Gauner in den Gassen von {s9} gezwungen, wo Ihr Eure Fertigkeiten dazu einsetzt, Weibern und Armenhäuslern Kupferstücke zu stehlen.
str_retirement_text_3|Zu spät erkennt Ihr, dass Euer Geld nicht ausreicht. Ihr braucht nicht lange, um das Wenige zu vergeuden, das Ihr zu sparen gedachtet, und Ihr endet als mittelloser Landstreicher, der von Schänke zu Schänke zieht, um mit Kriegsgeschichten, die niemand je glaubt, gutmütige Gäste dazu zu bringen, Euch den einen oder anderen Becher auszugeben.
str_retirement_text_4|Euer Silber reicht nicht lange, aber Ihr habt genug zusammengekratzt, um ein Stück Land nahe dem Dorf {s7} zu kaufen. Dort werdet Ihr ein freier Bauer, und beginnt schon bald, potentielle {Gattinnen/Gatten} anzuziehen. Mit der Zeit behandeln die Dörfler Euch als ihren lokalen Helden. Bei Festen setzt man Euch immer auf den Ehrenplatz, und Eure Taten werden ein ums andere Mal in den Schänken und Tavernen erzählt, auf dass Ihr den Kindern auf immer in Erinnerung bleibt.
str_retirement_text_5|Euer Silber reicht nicht lange, aber es ist genug, um eine kleine Schänke in {s9} zu erwerben. Obwohl die Anwohner Euch zuerst misstrauisch begegnen, akzeptieren sie Euch schon bald in ihrer Mitte. Mit der Zeit wird Eure stetig wachsende Schänke als Festhalle und Treffpunkt beliebt. Die Leute kommen von überall, um zu essen oder zu übernachten, alles wegen Eurer Bekanntheit und den Epen, die Ihr von Euren Abenteurertagen zum Besten gebt.
str_retirement_text_6|Ihr habt während Eurer Karriere sorgsam angespart, und nun erlauben Euch Euer Silber und Eure Intelligenz einige ausgezeichnete Investitionen zur Zementierung Eurer Zukunft. Nachdem Ihr mehrere Läden und Lagerhäuser in {s9} erworben habt, werdet Ihr dank Eurer Schläue zu einem der prominentesten Kaufleute der Stadt, und bald schon ein wohlhabender Mensch, der gleichsam für sein Handelsimperium wie für seine Taten in der Schlacht bekannt ist.
str_retirement_text_7|Als adliger Grundbesitzer, egal wie klein, ist Eure Zukunft gesichert. Ihr lasst Euch in eurer Feste bei {s7} nieder, verwaltet das Dorf und die Felder, sprecht Recht in den örtlichen Gerichtshöfen und erfüllt Eure Obliegenschaften an Euren Lehnsherrn. Gelegentlich ruft Euch Euer Lehnsherr zur Hilfe in seinen Feldzügen, aber dies sind nur kurze Begebenheiten, und Ihr kehrt nie wirklich zum Abenteurerleben Eurer Jugend zurück. Ihr habt schon Euer Glück gemacht. Dank Eurer eigenen Grundstücke und Besitztümer gibt es nur wenig, was Ihr Euch mit Eurem persönlichen Reichtum und den Einkünften von Euren Ländereien nicht leisten könnt.
str_retirement_text_8|Zweifelsohne habt Ihr es zu etwas gebracht. Eure ausgedehnten Besitztümer und der Reichtum aus Eurem Abenteurerleben reichen aus, um Euch ein reiches und unbeschwertes Leben für den Rest Eurer Tage zu garantieren. Mit dem Ruhestand auf Eurem Adelssitz in {s8} tauscht Ihr Abenteuer gegen Politik aus, und bald schon etabliert Ihr Euch als eine beträchtliche Machtperson im Königreich Eures Lehnsherrn. Mit all den interessanten Intrigen, Euren eigenen Waldgebieten zur Jagd, einer Halle für Gelage und Hunderten ausgesuchter Kriegsgeschichten im Säckel werdet Ihr wenig Schwierigkeiten haben, Eure weiteren Jahre aufs Allerfeinste auszuleben.
